URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://va.gov/fhir/ValueSet/VSVFPersonIdentifierType,0.15.0,active,,VF_PersonIdentifierType,VF_PersonIdentifierType,"Use the link in the Expansion section to navigate to the ConceptMap.","ConceptMap/CMVFPersonIdentifierType",
http://va.gov/fhir/ValueSet/VSVFPharmacyPersonType,0.15.0,active,,VF_PharmacyPersonType,VF_PharmacyPersonType,"Use the link in the Expansion section to navigate to the ConceptMap.","ConceptMap/CMVFPharmacyPersonType",
http://va.gov/fhir/ValueSet/VSVFPositiveNegative,0.15.0,active,,VF_PositiveNegative,VF_PositiveNegative,"Use the link in the Expansion section to navigate to the ConceptMap.","ConceptMap/CMVFPositiveNegative,StructureDefinition/LabObservationMicrobiologyBacteriologyObservation",
http://va.gov/fhir/ValueSet/VSVFPractitionerCountry,0.15.0,active,,VF_PractitionerCountry,VF_PractitionerCountry,"Use the link in the Expansion section to navigate to the ConceptMap.","ConceptMap/CMVFPractitionerCountry,StructureDefinition/Practitioner",
http://va.gov/fhir/ValueSet/VSVFProcedureCodeSystem,0.15.0,active,,VF_ProcedureCodeSystem,VF_ProcedureCodeSystem,"Use the link in the Expansion section to navigate to the ConceptMap.","ConceptMap/CMVFProcedureCodeSystem",
http://va.gov/fhir/ValueSet/VSVFRadiologyProcedureStatus,0.15.0,active,,VF_RadiologyProcedureStatus,VF_RadiologyProcedureStatus,"Use the link in the Expansion section to navigate to the ConceptMap.","ConceptMap/CMVFRadiologyProcedureStatus",
http://va.gov/fhir/ValueSet/VSVFReligion,0.15.0,active,,VF_Religion,VF_Religion,"Use the link in the Expansion section to navigate to the ConceptMap.","ConceptMap/CMVFReligion,StructureDefinition/Patient",
http://va.gov/fhir/ValueSet/VSVFSmokingStatus,0.15.0,active,,VF_SmokingStatus,VF_SmokingStatus,"Use the link in the Expansion section to navigate to the ConceptMap.","StructureDefinition/SmokingStatusObservation,ConceptMap/CMVFSmokingStatus",
http://va.gov/fhir/ValueSet/VSVFSourceOfAdmission,0.15.0,active,,VF_SourceOfAdmission,VF_SourceOfAdmission,"Use the link in the Expansion section to navigate to the ConceptMap.","StructureDefinition/EncounterInpatient,ConceptMap/CMVFSourceOfAdmission",
http://va.gov/fhir/ValueSet/VSVFVitalsCodes,0.15.0,active,,VF_VitalsCodes,VF_VitalsCodes,"Use the link in the Expansion section to navigate to the ConceptMap.","ConceptMap/CMVFVitalsCodes,StructureDefinition/VitalSignsObservation",
http://va.gov/fhir/ValueSet/VSVFVitalsDevice,0.15.0,active,,VF_VitalsDevice,VF_VitalsDevice,"Use the link in the Expansion section to navigate to the ConceptMap.","StructureDefinition/VitalSignsDevice,ConceptMap/CMVFVitalsDevice",
http://va.gov/fhir/ValueSet/VSVFVitalsLaterality,0.15.0,active,,VF_VitalsLaterality,VF_VitalsLaterality,"Use the link in the Expansion section to navigate to the ConceptMap.","ConceptMap/CMVFVitalsLaterality",
http://va.gov/fhir/ValueSet/VSVFVitalsMethod,0.15.0,active,,VF_VitalsMethod,VF_VitalsMethod,"Use the link in the Expansion section to navigate to the ConceptMap.","ConceptMap/CMVFVitalsMethod,StructureDefinition/VitalSignsObservation",
http://va.gov/fhir/ValueSet/VSVFVitalsPosition,0.15.0,active,,VF_VitalsPosition,VF_VitalsPosition,"Use the link in the Expansion section to navigate to the ConceptMap.","ConceptMap/CMVFVitalsPosition,StructureDefinition/CPMVitalSigns",
http://va.gov/fhir/ValueSet/VSVFVitalsSite,0.15.0,active,,VF_VitalsSite,VF_VitalsSite,"Use the link in the Expansion section to navigate to the ConceptMap.","ConceptMap/CMVFVitalsSite,StructureDefinition/VitalSignsObservation",
http://va.gov/fhir/ValueSet/VSVFVitalsUnits,0.15.0,active,,VF_VitalsUnits,VF_VitalsUnits,"Use the link in the Expansion section to navigate to the ConceptMap.","ConceptMap/CMVFVitalsUnits",
http://va.gov/fhir/ValueSet/VSVFYesNo10,0.15.0,active,,VF_YesNo10,VF_YesNo10,"Use the link in the Expansion section to navigate to the ConceptMap.","ConceptMap/CMVFYesNo10",
http://va.gov/fhir/ValueSet/VSVFallergyActive,0.15.0,active,,VF_allergyActive,VF_allergyActive,"Use the link in the Expansion section to navigate to the ConceptMap.","StructureDefinition/AllergyIntolerance,ConceptMap/CMVFallergyActive",
http://va.gov/fhir/ValueSet/VSVFallergyEnteredInError,0.15.0,active,,VF_allergyEnteredInError,VF_allergyEnteredInError,"Use the link in the Expansion section to navigate to the ConceptMap.","StructureDefinition/AllergyIntolerance,ConceptMap/CMVFallergyEnteredInError",
http://va.gov/fhir/ValueSet/VSVFallergyMechanism,0.15.0,active,,VF_allergyMechanism,VF_allergyMechanism,"Use the link in the Expansion section to navigate to the ConceptMap.","StructureDefinition/AllergyIntolerance,ConceptMap/CMVFallergyMechanism",
http://va.gov/fhir/ValueSet/VSVFallergySeverity,0.15.0,active,,VF_allergySeverity,VF_allergySeverity,"Use the link in the Expansion section to navigate to the ConceptMap.","StructureDefinition/AllergyIntolerance,ConceptMap/CMVFallergySeverity",
http://va.gov/fhir/ValueSet/VSVFallergySubstanceCategory,0.15.0,active,,VF_allergySubstanceCategory,VF_allergySubstanceCategory,"Use the link in the Expansion section to navigate to the ConceptMap.","StructureDefinition/AllergyIntolerance,ConceptMap/CMVFallergySubstanceCategory",
http://va.gov/fhir/ValueSet/VSVFallergyVerificationStatus,0.15.0,active,,VF_allergyVerificationStatus,VF_allergyVerificationStatus,"Use the link in the Expansion section to navigate to the ConceptMap.","ConceptMap/CMVFallergyVerificationStatus",
http://va.gov/fhir/ValueSet/VSVFdeviceTypePacemaker,0.15.0,active,,VF_deviceTypePacemaker,VF_deviceTypePacemaker,"Use the link in the Expansion section to navigate to the ConceptMap.","ConceptMap/CMVFdeviceTypePacemaker,StructureDefinition/ImplantableDevicePacemaker,StructureDefinition/ImplantableDeviceALead,StructureDefinition/ImplantableDeviceVLead,StructureDefinition/ImplantableDeviceTransmitter",
http://va.gov/fhir/ValueSet/VSVFdocumentReferencedocStatus,0.15.0,active,,VF_documentReferencedocStatus,VF_documentReferencedocStatus,"Use the link in the Expansion section to navigate to the ConceptMap.","ConceptMap/CMVFdocumentReferencedocStatus",
http://va.gov/fhir/ValueSet/VSVFencounterClass,0.15.0,active,,VF_encounterClass,VF_encounterClass,"Use the link in the Expansion section to navigate to the ConceptMap.","ConceptMap/CMVFencounterClass",
http://va.gov/fhir/ValueSet/VSVFencounterProblemStatus,0.15.0,active,,VF_encounterProblemStatus,VF_encounterProblemStatus,"Use the link in the Expansion section to navigate to the ConceptMap.","StructureDefinition/ConditionEncounterDiagnosis,ConceptMap/CMVFencounterProblemStatus",
http://va.gov/fhir/ValueSet/VSVFencounterProblemVerificationStatus,0.15.0,active,,VF_encounterProblemVerificationStatus,VF_encounterProblemVerificationStatus,"Use the link in the Expansion section to navigate to the ConceptMap.","ConceptMap/CMVFencounterProblemVerificationStatus,StructureDefinition/ConditionEncounterDiagnosis",
http://va.gov/fhir/ValueSet/VSVFethnicityCategory,0.15.0,active,,VF_ethnicityCategory,VF_ethnicityCategory,"Use the link in the Expansion section to navigate to the ConceptMap.","ConceptMap/CMVFethnicityCategory",
http://va.gov/fhir/ValueSet/VSVFgenderIdentity,0.15.0,active,,VF_genderIdentity,VF_genderIdentity,"Use the link in the Expansion section to navigate to the ConceptMap.","StructureDefinition/Patient,ConceptMap/CMVFgenderIdentity",
http://va.gov/fhir/ValueSet/VSVFimmunizationPrimarySource,0.15.0,active,,VF_immunizationPrimarySource,VF_immunizationPrimarySource,"Use the link in the Expansion section to navigate to the ConceptMap.","ConceptMap/CMVFimmunizationPrimarySource",
http://va.gov/fhir/ValueSet/VSVFimmunizationStatusReason,0.15.0,active,,VF_immunizationStatusReason,VF_immunizationStatusReason,"Use the link in the Expansion section to navigate to the ConceptMap.","ConceptMap/CMVFimmunizationStatusReason,StructureDefinition/ImmunizationImmunization",
http://va.gov/fhir/ValueSet/VSVFinferredCVX,0.15.0,active,,VF_inferredCVX,VF_inferredCVX,"Use the link in the Expansion section to navigate to the ConceptMap.","ConceptMap/CMVFinferredCVX,StructureDefinition/ImmunizationImmunization",
http://va.gov/fhir/ValueSet/VSVFproblemStatus,0.15.0,active,,VF_problemStatus,VF_problemStatus,"Use the link in the Expansion section to navigate to the ConceptMap.","ConceptMap/CMVFproblemStatus,StructureDefinition/ConditionProblem",
http://va.gov/fhir/ValueSet/VSVFproblemVerificationStatus,0.15.0,active,,VF_problemVerificationStatus,VF_problemVerificationStatus,"Use the link in the Expansion section to navigate to the ConceptMap.","ConceptMap/CMVFproblemVerificationStatus,StructureDefinition/ConditionProblem",
http://va.gov/fhir/ValueSet/VSVFproviderGender,0.15.0,active,,VF_providerGender,VF_providerGender,"Use the link in the Expansion section to navigate to the ConceptMap.","ConceptMap/CMVFproviderGender",
http://va.gov/fhir/ValueSet/VSVFraceCategory,0.15.0,active,,VF_raceCategory,VF_raceCategory,"Use the link in the Expansion section to navigate to the ConceptMap.","ConceptMap/CMVFraceCategory",
http://va.gov/fhir/ValueSet/VSVistaNCPDPCoverageRelationship,0.15.0,active,,Vista_NCPDPCoverageRelationship,Vista_NCPDPCoverageRelationship,"Use the link in the Expansion section to navigate to the ConceptMap.","ConceptMap/CMVistaNCPDPCoverageRelationship",
